datetime,AQI_target,AQI_lag_6h,AQI_yesterday_same_hour,AQI_rolling_mean_24h,AQI_trend_24h,PM2.5_current,PM10_current,wind_speed,is_low_wind,pressure,pressure_change_24h,temperature,temp_daily_range,humidity,is_high_humidity,dew_point,hour_sin,hour_cos,is_rush_hour,is_weekend,is_heating_season,month_sin,month_cos
2025-01-11 10:00:00,71.0,64.0,45.0,51.958333333333336,19.0,46.0,64.0,4.7,0,1033.8,-2.7999999999999545,-2.8,10.7,55.0,0,-10.5,0.49999999999999994,-0.8660254037844387,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 11:00:00,73.0,66.0,42.0,52.958333333333336,24.0,48.0,66.0,4.6,0,1033.3,-3.400000000000091,-1.9,10.7,51.0,0,-10.8,0.258819045102521,-0.9659258262890682,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 12:00:00,66.0,65.0,41.0,53.958333333333336,24.0,47.0,67.0,3.1,0,1032.8,-4.2999999999999545,-3.0,10.7,56.0,0,-10.5,1.2246467991473532e-16,-1.0,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 13:00:00,60.0,66.0,40.0,55.041666666666664,26.0,48.0,67.0,5.5,0,1033.5,-3.900000000000091,-3.3,10.7,58.0,0,-10.4,-0.2588190451025208,-0.9659258262890683,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 14:00:00,60.0,70.0,42.0,56.208333333333336,28.0,51.0,73.0,6.7,0,1033.6,-4.100000000000136,-1.6,10.7,51.0,0,-10.6,-0.4999999999999998,-0.8660254037844388,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 15:00:00,60.0,70.0,39.0,57.5,31.0,51.0,81.0,6.4,0,1034.6,-3.6000000000001364,0.6,10.7,46.0,0,-9.6,-0.7071067811865471,-0.7071067811865479,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 16:00:00,59.0,71.0,39.0,58.833333333333336,32.0,52.0,86.0,6.9,0,1034.5,-4.2999999999999545,3.1,10.7,37.0,0,-10.1,-0.8660254037844384,-0.5000000000000004,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 17:00:00,60.0,73.0,43.0,60.083333333333336,30.0,53.0,85.0,9.0,0,1033.3,-4.900000000000091,5.1,10.7,27.0,0,-12.2,-0.9659258262890683,-0.25881904510252063,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 18:00:00,64.0,66.0,51.0,60.708333333333336,15.0,48.0,73.0,11.3,0,1031.9,-5.2999999999999545,6.1,10.7,23.0,0,-13.6,-1.0,-1.8369701987210297e-16,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 19:00:00,69.0,60.0,51.0,61.083333333333336,9.0,43.0,67.0,11.4,0,1030.2,-5.899999999999864,6.8,10.7,22.0,0,-13.4,-0.9659258262890684,0.2588190451025203,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 20:00:00,78.0,60.0,49.0,61.541666666666664,11.0,43.0,69.0,11.1,0,1028.9,-6.199999999999818,7.2,10.7,22.0,0,-13.2,-0.8660254037844386,0.5000000000000001,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 21:00:00,84.0,60.0,48.0,62.041666666666664,12.0,41.0,69.0,10.9,0,1028.0,-7.0,6.9,10.7,23.0,0,-12.6,-0.7071067811865477,0.7071067811865474,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 22:00:00,94.0,59.0,48.0,62.5,11.0,39.0,67.0,8.8,0,1027.7,-7.2999999999999545,6.2,10.7,27.0,0,-11.4,-0.5000000000000004,0.8660254037844384,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-11 23:00:00,90.0,60.0,49.0,62.958333333333336,11.0,40.0,70.0,7.4,0,1027.2,-8.200000000000045,2.4,10.7,38.0,0,-10.6,-0.25881904510252157,0.9659258262890681,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 00:00:00,89.0,64.0,48.0,63.625,16.0,43.0,77.0,8.8,0,1027.1,-8.800000000000182,1.6,10.7,44.0,0,-9.4,0.0,1.0,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 02:00:00,94.0,78.0,60.0,65.0,18.0,57.0,100.0,8.9,0,1027.1,-8.800000000000182,0.4,10.7,54.0,0,-7.8,0.49999999999999994,0.8660254037844387,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 03:00:00,95.0,84.0,63.0,65.875,21.0,62.0,100.0,6.8,0,1027.3,-8.5,0.8,10.7,57.0,0,-6.8,0.7071067811865475,0.7071067811865476,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 04:00:00,98.0,94.0,65.0,67.08333333333333,29.0,70.0,105.0,7.0,0,1027.0,-9.200000000000045,0.7,10.7,58.0,0,-6.6,0.8660254037844386,0.5000000000000001,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 05:00:00,101.0,90.0,65.0,68.125,25.0,67.0,111.0,9.4,0,1026.7,-9.299999999999955,0.9,10.7,58.0,0,-6.4,0.9659258262890683,0.25881904510252074,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 06:00:00,104.0,89.0,65.0,69.125,24.0,66.0,104.0,10.6,0,1026.3,-9.100000000000136,1.5,10.1,55.0,0,-6.6,1.0,6.123233995736766e-17,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 07:00:00,103.0,,63.0,69.3913043478261,,,,9.8,0,1025.8,-9.100000000000136,0.9,10.1,57.0,0,-6.7,0.9659258262890683,-0.25881904510252063,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 08:00:00,100.0,94.0,59.0,70.91304347826087,35.0,70.0,103.0,10.9,0,1025.7,-9.299999999999955,1.0,10.1,57.0,0,-6.5,0.8660254037844387,-0.49999999999999983,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 09:00:00,90.0,95.0,59.0,72.47826086956522,36.0,71.0,102.0,10.1,0,1025.2,-9.200000000000045,1.2,10.1,56.0,0,-6.6,0.7071067811865476,-0.7071067811865475,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 10:00:00,73.0,98.0,64.0,73.95652173913044,34.0,73.0,101.0,11.2,0,1024.7,-9.099999999999909,0.9,10.1,58.0,0,-6.5,0.49999999999999994,-0.8660254037844387,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 11:00:00,75.0,101.0,66.0,75.47826086956522,35.0,76.0,100.0,9.5,0,1024.6,-8.700000000000045,0.4,10.1,61.0,0,-6.2,0.258819045102521,-0.9659258262890682,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 12:00:00,70.0,104.0,65.0,77.17391304347827,39.0,78.0,105.0,8.3,0,1025.0,-7.7999999999999545,-0.6,10.1,67.0,0,-5.9,1.2246467991473532e-16,-1.0,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 13:00:00,63.0,103.0,66.0,78.78260869565217,37.0,77.0,107.0,7.5,0,1025.6,-7.900000000000091,-1.0,10.1,71.0,0,-5.6,-0.2588190451025208,-0.9659258262890683,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 14:00:00,60.0,100.0,70.0,80.08695652173913,30.0,75.0,107.0,8.3,0,1026.4,-7.199999999999818,0.1,10.1,68.0,0,-5.2,-0.4999999999999998,-0.8660254037844388,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 15:00:00,58.0,90.0,70.0,80.95652173913044,20.0,67.0,103.0,6.6,0,1026.9,-7.699999999999818,3.2,10.1,59.0,0,-4.1,-0.7071067811865471,-0.7071067811865479,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 16:00:00,61.0,73.0,71.0,81.04347826086956,2.0,46.0,95.0,7.9,0,1027.4,-7.099999999999909,5.2,10.1,51.0,0,-4.0,-0.8660254037844384,-0.5000000000000004,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 17:00:00,70.0,75.0,73.0,81.1304347826087,2.0,46.0,99.0,9.0,0,1027.2,-6.099999999999909,6.7,10.1,45.0,0,-4.3,-0.9659258262890683,-0.25881904510252063,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 18:00:00,80.0,70.0,66.0,81.30434782608695,4.0,39.0,90.0,8.1,0,1026.4,-5.5,7.8,10.1,40.0,0,-4.8,-1.0,-1.8369701987210297e-16,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 19:00:00,88.0,63.0,60.0,81.43478260869566,3.0,28.0,76.0,7.3,0,1025.6,-4.600000000000136,8.6,10.1,37.0,0,-5.2,-0.9659258262890684,0.2588190451025203,1,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 20:00:00,93.0,60.0,60.0,81.43478260869566,0.0,23.0,70.0,7.9,0,1025.1,-3.800000000000182,9.1,10.1,33.0,0,-6.2,-0.8660254037844386,0.5000000000000001,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 21:00:00,100.0,58.0,60.0,81.34782608695652,-2.0,24.0,66.0,9.0,0,1025.4,-2.599999999999909,9.1,10.1,31.0,0,-7.2,-0.7071067811865477,0.7071067811865474,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 22:00:00,103.0,61.0,59.0,81.43478260869566,2.0,30.0,71.0,9.2,0,1025.7,-2.0,8.5,10.1,30.0,0,-7.9,-0.5000000000000004,0.8660254037844384,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-12 23:00:00,106.0,70.0,60.0,81.8695652173913,10.0,47.0,90.0,4.7,0,1026.0,-1.2000000000000455,5.9,10.1,40.0,0,-6.5,-0.25881904510252157,0.9659258262890681,0,1,1,0.49999999999999994,0.8660254037844387
2025-01-13 00:00:00,110.0,80.0,64.0,82.56521739130434,16.0,59.0,106.0,5.8,0,1026.5,-0.599999999999909,3.5,10.1,49.0,0,-6.1,0.0,1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 01:00:00,115.0,88.0,69.0,83.3913043478261,19.0,65.0,115.0,5.9,0,1026.7,-0.2999999999999545,2.7,10.1,51.0,0,-6.6,0.25881904510252074,0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 02:00:00,121.0,93.0,78.0,84.04347826086956,15.0,69.0,118.0,3.4,0,1026.6,-0.5,2.3,10.1,50.0,0,-7.0,0.49999999999999994,0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 03:00:00,125.0,100.0,84.0,84.73913043478261,16.0,75.0,121.0,5.0,0,1026.7,-0.599999999999909,1.9,10.1,52.0,0,-7.0,0.7071067811865475,0.7071067811865476,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 04:00:00,128.0,103.0,94.0,85.1304347826087,9.0,77.0,121.0,5.4,0,1026.6,-0.40000000000009095,1.1,10.1,55.0,0,-6.9,0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 05:00:00,129.0,106.0,90.0,85.82608695652173,16.0,80.0,126.0,4.8,0,1026.6,-0.10000000000013642,0.6,10.1,60.0,0,-6.2,0.9659258262890683,0.25881904510252074,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 06:00:00,129.0,110.0,89.0,86.73913043478261,21.0,83.0,127.0,5.4,0,1026.4,0.10000000000013642,-0.1,14.3,68.0,0,-5.2,1.0,6.123233995736766e-17,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 07:00:00,124.0,115.0,,87.91666666666667,,87.0,128.0,4.7,0,1026.3,0.5,-0.2,14.3,72.0,0,-4.8,0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 08:00:00,121.0,121.0,94.0,89.04166666666667,27.0,92.0,128.0,5.8,0,1026.3,0.599999999999909,-0.9,14.3,76.0,0,-4.7,0.8660254037844387,-0.49999999999999983,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 09:00:00,108.0,125.0,95.0,90.29166666666667,30.0,95.0,127.0,5.0,0,1026.3,1.099999999999909,-1.2,14.3,76.0,0,-4.8,0.7071067811865476,-0.7071067811865475,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 10:00:00,90.0,128.0,98.0,91.54166666666667,30.0,97.0,128.0,5.0,0,1025.8,1.099999999999909,-1.5,14.3,75.0,0,-5.3,0.49999999999999994,-0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 11:00:00,84.0,129.0,101.0,92.70833333333333,28.0,98.0,131.0,4.6,0,1025.4,0.8000000000001819,-1.4,14.3,73.0,0,-5.7,0.258819045102521,-0.9659258262890682,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 12:00:00,77.0,129.0,104.0,93.75,25.0,98.0,133.0,4.9,0,1025.3,0.2999999999999545,-1.4,14.3,73.0,0,-5.7,1.2246467991473532e-16,-1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 13:00:00,75.0,124.0,103.0,94.625,21.0,94.0,141.0,4.9,0,1025.5,-0.09999999999990905,-1.4,14.3,73.0,0,-5.6,-0.2588190451025208,-0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 14:00:00,76.0,121.0,100.0,95.5,21.0,92.0,144.0,7.8,0,1025.8,-0.6000000000001364,0.6,14.3,64.0,0,-5.4,-0.4999999999999998,-0.8660254037844388,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 15:00:00,79.0,108.0,90.0,96.25,18.0,81.0,139.0,7.8,0,1026.3,-0.6000000000001364,3.0,14.3,57.0,0,-4.8,-0.7071067811865471,-0.7071067811865479,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 16:00:00,79.0,90.0,73.0,96.95833333333333,17.0,67.0,128.0,6.2,0,1026.5,-0.900000000000091,5.9,14.3,44.0,0,-5.4,-0.8660254037844384,-0.5000000000000004,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 17:00:00,84.0,84.0,75.0,97.33333333333333,9.0,57.0,117.0,8.1,0,1025.9,-1.2999999999999545,8.6,14.3,34.0,0,-6.4,-0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 18:00:00,90.0,77.0,70.0,97.625,7.0,51.0,103.0,9.2,0,1024.5,-1.900000000000091,10.6,14.3,29.0,0,-6.8,-1.0,-1.8369701987210297e-16,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 19:00:00,99.0,75.0,63.0,98.125,12.0,53.0,99.0,10.2,0,1023.2,-2.3999999999998636,11.8,14.3,28.0,0,-6.2,-0.9659258262890684,0.2588190451025203,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 20:00:00,110.0,76.0,60.0,98.79166666666667,16.0,56.0,98.0,10.3,0,1022.2,-2.8999999999998636,12.6,14.3,29.0,0,-5.2,-0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 21:00:00,116.0,79.0,58.0,99.66666666666667,21.0,58.0,98.0,9.6,0,1021.7,-3.7000000000000455,12.8,14.3,30.0,0,-4.3,-0.7071067811865477,0.7071067811865474,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 22:00:00,109.0,79.0,61.0,100.41666666666667,18.0,58.0,95.0,8.2,0,1021.7,-4.0,12.1,14.3,34.0,0,-3.5,-0.5000000000000004,0.8660254037844384,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-13 23:00:00,108.0,84.0,70.0,101.0,14.0,62.0,106.0,6.9,0,1021.7,-4.2999999999999545,8.6,14.3,45.0,0,-2.7,-0.25881904510252157,0.9659258262890681,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 00:00:00,111.0,90.0,80.0,101.41666666666667,10.0,67.0,108.0,7.9,0,1022.0,-4.5,7.4,14.3,51.0,0,-2.0,0.0,1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 01:00:00,111.0,99.0,88.0,101.875,11.0,74.0,116.0,9.4,0,1022.1,-4.600000000000023,7.2,14.3,54.0,0,-1.6,0.25881904510252074,0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 02:00:00,116.0,110.0,93.0,102.58333333333333,17.0,83.0,128.0,8.5,0,1022.6,-3.9999999999998863,5.9,14.3,59.0,0,-1.5,0.49999999999999994,0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 03:00:00,118.0,116.0,100.0,103.25,16.0,88.0,142.0,6.7,0,1022.6,-4.100000000000023,6.8,14.3,56.0,0,-1.5,0.7071067811865475,0.7071067811865476,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 04:00:00,118.0,109.0,103.0,103.5,6.0,82.0,132.0,6.8,0,1022.9,-3.699999999999932,5.8,14.3,61.0,0,-1.1,0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 05:00:00,121.0,108.0,106.0,103.58333333333333,2.0,81.0,124.0,6.3,0,1022.8,-3.7999999999999545,4.8,14.3,66.0,0,-1.0,0.9659258262890683,0.25881904510252074,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 07:00:00,126.0,111.0,115.0,103.45833333333333,-4.0,84.0,124.0,5.2,0,1022.5,-3.7999999999999545,4.2,11.0,68.0,0,-1.1,0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 08:00:00,131.0,116.0,121.0,103.25,-5.0,88.0,125.0,2.0,0,1022.7,-3.599999999999909,4.3,11.0,68.0,0,-1.1,0.8660254037844387,-0.49999999999999983,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 09:00:00,135.0,118.0,125.0,102.95833333333333,-7.0,89.0,125.0,0.4,1,1022.8,-3.5,4.5,11.0,70.0,0,-0.6,0.7071067811865476,-0.7071067811865475,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 10:00:00,140.0,118.0,128.0,102.54166666666667,-10.0,89.0,131.0,3.2,0,1022.9,-2.8999999999999773,3.8,11.0,71.0,0,-1.0,0.49999999999999994,-0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 11:00:00,138.0,121.0,129.0,102.20833333333333,-8.0,92.0,130.0,3.6,0,1023.0,-2.400000000000091,3.5,11.0,74.0,0,-0.7,0.258819045102521,-0.9659258262890682,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 12:00:00,135.0,,129.0,101.04347826086956,,,,4.1,0,1023.3,-2.0,3.0,11.0,77.0,0,-0.6,1.2246467991473532e-16,-1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 13:00:00,141.0,126.0,124.0,101.1304347826087,2.0,96.0,142.0,5.3,0,1023.3,-2.2000000000000455,2.5,11.0,79.0,0,-0.7,-0.2588190451025208,-0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 14:00:00,146.0,131.0,121.0,101.56521739130434,10.0,100.0,153.0,6.1,0,1023.6,-2.199999999999932,4.4,11.0,69.0,0,-0.9,-0.4999999999999998,-0.8660254037844388,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 15:00:00,148.0,135.0,108.0,102.73913043478261,27.0,103.0,164.0,3.8,0,1024.3,-2.0,6.5,11.0,60.0,0,-0.6,-0.7071067811865471,-0.7071067811865479,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 16:00:00,164.0,140.0,90.0,104.91304347826087,50.0,107.0,166.0,2.3,0,1024.5,-2.0,9.3,11.0,50.0,0,-0.6,-0.8660254037844384,-0.5000000000000004,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 17:00:00,133.0,138.0,84.0,107.26086956521739,54.0,105.0,158.0,1.6,1,1024.4,-1.5,11.9,11.0,42.0,0,-0.8,-0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 18:00:00,125.0,135.0,77.0,109.78260869565217,58.0,103.0,145.0,5.8,0,1024.0,-0.5,12.9,11.0,40.0,0,-0.6,-1.0,-1.8369701987210297e-16,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 19:00:00,138.0,141.0,75.0,112.65217391304348,66.0,108.0,143.0,9.9,0,1023.9,0.6999999999999318,13.4,11.0,41.0,0,0.6,-0.9659258262890684,0.2588190451025203,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 20:00:00,150.0,146.0,76.0,115.69565217391305,70.0,112.0,160.0,9.3,0,1023.6,1.3999999999999773,13.5,11.0,41.0,0,0.6,-0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 21:00:00,124.0,148.0,79.0,118.69565217391305,69.0,113.0,157.0,11.8,0,1023.7,2.0,13.2,11.0,42.0,0,0.7,-0.7071067811865477,0.7071067811865474,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 22:00:00,72.0,164.0,79.0,122.3913043478261,85.0,125.0,180.0,11.6,0,1024.4,2.7000000000000455,12.6,11.0,44.0,0,0.8,-0.5000000000000004,0.8660254037844384,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-14 23:00:00,69.0,133.0,84.0,124.52173913043478,49.0,101.0,165.0,13.6,0,1025.5,3.7999999999999545,11.7,11.0,45.0,0,0.2,-0.25881904510252157,0.9659258262890681,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 00:00:00,81.0,125.0,90.0,126.04347826086956,35.0,95.0,167.0,15.7,0,1026.7,4.7000000000000455,10.1,11.0,43.0,0,-1.9,0.0,1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 01:00:00,77.0,138.0,99.0,127.73913043478261,39.0,105.0,185.0,17.4,0,1027.8,5.699999999999932,8.9,11.0,50.0,0,-0.9,0.25881904510252074,0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 02:00:00,77.0,150.0,110.0,129.47826086956522,40.0,115.0,193.0,18.4,0,1029.0,6.399999999999977,7.9,11.0,61.0,0,0.9,0.49999999999999994,0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 03:00:00,76.0,124.0,116.0,129.82608695652175,8.0,94.0,175.0,19.2,0,1030.5,7.899999999999977,7.3,11.0,54.0,0,-1.4,0.7071067811865475,0.7071067811865476,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 04:00:00,70.0,72.0,109.0,128.2173913043478,-37.0,36.0,94.0,21.8,0,1031.7,8.800000000000068,6.2,11.0,46.0,0,-4.6,0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 05:00:00,64.0,69.0,108.0,126.52173913043478,-39.0,43.0,88.0,22.4,0,1032.6,9.799999999999955,4.6,11.0,51.0,0,-4.8,0.9659258262890683,0.25881904510252074,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 06:00:00,56.0,81.0,111.0,125.21739130434783,-30.0,52.0,111.0,21.1,0,1033.3,10.699999999999932,3.7,7.0,50.0,0,-5.7,1.0,6.123233995736766e-17,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 07:00:00,53.0,77.0,111.0,123.73913043478261,-34.0,30.0,104.0,19.1,0,1033.6,11.099999999999909,2.6,7.0,39.0,0,-9.9,0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 08:00:00,53.0,77.0,116.0,122.04347826086956,-39.0,12.0,104.0,18.9,0,1034.2,11.5,1.8,7.0,32.0,0,-13.1,0.8660254037844387,-0.49999999999999983,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 09:00:00,59.0,76.0,118.0,120.21739130434783,-42.0,8.0,102.0,17.5,0,1034.7,11.900000000000091,0.9,7.0,30.0,0,-14.9,0.7071067811865476,-0.7071067811865475,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 10:00:00,59.0,70.0,118.0,118.1304347826087,-48.0,7.0,89.0,15.5,0,1034.4,11.500000000000114,0.0,7.0,30.0,0,-15.4,0.49999999999999994,-0.8660254037844387,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 11:00:00,58.0,64.0,121.0,115.65217391304348,-57.0,7.0,77.0,13.8,0,1034.8,11.799999999999955,-0.7,7.0,32.0,0,-15.2,0.258819045102521,-0.9659258262890682,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 12:00:00,59.0,56.0,,113.16666666666667,,6.0,62.0,12.9,0,1035.1,11.799999999999955,-1.4,7.0,35.0,0,-15.0,1.2246467991473532e-16,-1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 13:00:00,61.0,53.0,126.0,110.125,-73.0,5.0,55.0,11.1,0,1035.4,12.100000000000136,-2.2,7.0,38.0,0,-14.6,-0.2588190451025208,-0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 14:00:00,61.0,53.0,131.0,106.875,-78.0,7.0,56.0,11.2,0,1035.7,12.100000000000023,-2.0,7.0,39.0,0,-14.1,-0.4999999999999998,-0.8660254037844388,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 15:00:00,56.0,59.0,135.0,103.70833333333333,-76.0,8.0,67.0,13.2,0,1036.2,11.900000000000091,0.8,7.0,34.0,0,-13.4,-0.7071067811865471,-0.7071067811865479,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 16:00:00,51.0,59.0,140.0,100.33333333333333,-81.0,8.0,68.0,16.6,0,1037.0,12.5,1.9,7.0,24.0,0,-16.8,-0.8660254037844384,-0.5000000000000004,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 17:00:00,54.0,58.0,138.0,97.0,-80.0,7.0,65.0,17.5,0,1036.8,12.399999999999864,2.7,7.0,20.0,0,-18.4,-0.9659258262890683,-0.25881904510252063,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 18:00:00,55.0,59.0,135.0,93.83333333333333,-76.0,8.0,68.0,17.5,0,1035.9,11.900000000000091,3.2,7.0,18.0,0,-18.6,-1.0,-1.8369701987210297e-16,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 19:00:00,54.0,61.0,141.0,90.5,-80.0,10.0,72.0,16.3,0,1034.6,10.699999999999932,3.9,7.0,17.0,0,-18.8,-0.9659258262890684,0.2588190451025203,1,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 20:00:00,57.0,61.0,146.0,86.95833333333333,-85.0,10.0,72.0,15.6,0,1033.7,10.100000000000023,4.2,7.0,16.0,0,-19.0,-0.8660254037844386,0.5000000000000001,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 21:00:00,58.0,56.0,148.0,83.125,-92.0,9.0,61.0,14.8,0,1033.3,9.599999999999909,4.1,7.0,17.0,0,-18.9,-0.7071067811865477,0.7071067811865474,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 22:00:00,60.0,51.0,164.0,78.41666666666667,-113.0,9.0,52.0,13.3,0,1033.1,8.699999999999818,3.5,7.0,18.0,0,-18.6,-0.5000000000000004,0.8660254037844384,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-15 23:00:00,61.0,54.0,133.0,75.125,-79.0,12.0,57.0,8.8,0,1033.0,7.5,2.3,7.0,22.0,0,-17.5,-0.25881904510252157,0.9659258262890681,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-16 00:00:00,64.0,55.0,125.0,72.20833333333333,-70.0,13.0,60.0,5.6,0,1033.2,6.5,-0.2,7.0,30.0,0,-15.8,0.0,1.0,0,0,1,0.49999999999999994,0.8660254037844387
2025-01-16 01:00:00,63.0,54.0,138.0,68.70833333333333,-84.0,18.0,58.0,6.2,0,1033.3,5.5,-0.9,7.0,34.0,0,-14.8,0.25881904510252074,0.9659258262890683,0,0,1,0.49999999999999994,0.8660254037844387
